i,score,my,my_sen,else,else_sen,nice,nice_sen,honest,honest_sen
1686,4,4,0.891,3,0.9454,4,0.9468,4,0.9081
1687,2,2,0.7184,2,-0.9682,3,0.9595,2,0.7492
1688,4,4,0.8201,3,0.1101,4,0.9217,3,0.6597
1689,3,3,0.4215,3,0.3788,3,0.8668,3,-0.9186
1690,3,3,0.8481,2,-0.7274,3,0.9244,3,-0.3514
1691,4,3,0.8898,3,-0.0531,3,0.9642,3,0.7814
1692,2,2,0.8705,2,-0.3291,3,0.96,2,0.0352
1693,4,3,0.705,4,0.3182,4,0.9501,3,0.855
1694,4,3,0.8908,3,-0.1027,3,0.8908,3,0.8336
1695,3,3,0.757,2,-0.9333,3,0.7274,3,0.8898
1696,1,2,-0.8027,2,-0.7189,2,0.9283,1,-0.4019
1697,3,3,0.846,3,0.9403,4,0.7717,3,0.8901
1698,4,3,0.6187,3,-0.9371,4,0.7096,3,0.6124
1699,3,3,-0.8677,2,-0.4232,3,0.9557,3,-0.8765
1700,3,2,0.9153,2,-0.7788,3,0.9826,2,0.8201
1701,2,3,0.9387,2,-0.5499,3,0.9252,2,-0.1531
1702,2,3,0.8381,2,0.5994,4,0.8847,3,-0.7351
1703,1,2,-0.8114,2,0.0849,2,0.2173,2,-0.5255
1704,4,4,0.7647,4,0.1901,4,0.9861,3,0.6249
1705,1,2,-0.6705,2,0.7003,2,0.9133,2,0.5704
1706,4,3,0.8689,2,-0.3928,3,0.9617,3,-0.2111
1707,3,3,0.6369,3,-0.7483,3,0.908,3,0.8399
1708,4,4,0.8591,5,0.7579,4,0.9184,4,0.9153
1709,4,3,0.8316,3,-0.3906,3,0.631,3,0.4756
1710,4,4,0.9419,4,0.8957,4,0.9607,3,0.8248
1711,3,4,0.9118,4,0.4019,4,0.8625,3,0.7624
1712,3,3,0.8797,3,-0.0093,3,0.8529,3,-0.8957
1713,3,3,0.0387,2,-0.307,3,0.9801,3,0.7346
1714,2,3,0.7003,3,-0.4215,3,0.9711,3,0.8176
1715,3,3,0.937,2,0.3283,3,0.9595,2,-0.4818
1716,4,2,-0.5267,2,-0.7543,3,0.8407,2,-0.5423
1717,3,2,0.4748,2,0.1779,2,0.5615,2,0.25
1718,4,3,0.872,3,-0.9752,3,0.9669,3,0.9637
1719,2,3,-0.5859,2,0.5272,3,0.431,3,-0.5267
1720,3,3,0.6597,2,0.7935,3,0.8957,3,-0.8538
1721,4,4,0.3612,4,0.8016,4,0.8602,3,0.9618
1722,3,3,0.7962,3,-0.9083,3,0.8832,3,0.7351
1723,3,3,0.2846,3,0.6727,3,0.934,3,0.7845
1724,3,3,-0.3612,2,-0.6486,3,0.9595,2,-0.8338
1725,3,3,0.4771,2,-0.1993,3,0.9109,2,0.0806
1726,3,3,0.3612,2,-0.8847,3,0.9039,2,-0.363
1727,4,3,-0.3071,2,-0.8885,3,0.9732,3,-0.8753
1728,1,2,-0.5267,2,-0.8555,2,-0.2535,2,-0.6597
1729,3,3,0.7897,3,-0.8406,3,0.9041,2,0.0258
1730,3,2,-0.4957,2,0.09,3,0.9152,2,0.7845
1731,3,3,-0.0516,3,0.2732,3,0.9708,3,0.7455
1732,1,2,0.659,2,0.6757,3,0.3818,2,-0.2732
1733,2,3,0.8831,2,-0.6442,3,0.9182,3,0.9442
1734,4,3,0.8747,3,-0.3182,4,0.7506,3,0.9072
1735,3,4,0.6858,4,-0.1655,4,0.8977,4,0.624
1736,2,3,0.0516,2,-0.8805,3,0.9645,2,-0.6083
1737,2,2,0.4983,2,-0.7272,3,0.6114,2,0.8404
1738,3,3,0.8583,3,0.4767,4,0.9413,3,0.431
1739,3,3,0.7876,2,-0.8907,3,0.9305,3,0.8126
1740,4,3,0.9144,3,-0.5898,4,0.8402,3,0.9117
1741,3,3,0.9286,3,0.7506,4,0.8195,4,0.6059
1742,2,3,0.5932,3,0.6428,4,0.884,3,0.8473
1743,4,3,0.8402,3,0.7346,4,0.9485,3,-0.9127
1744,2,3,0.1273,2,-0.5647,3,0.8604,2,0.7906
1745,2,3,0.8555,3,0.8593,3,0.891,3,0.5423
1746,3,3,-0.34,3,-0.5023,3,0.6577,2,0.3294
1747,4,3,0.7351,2,-0.3699,3,0.8932,2,-0.8658
1748,2,3,0.296,3,-0.8658,3,0.9631,2,0.9052
1749,2,3,0.3919,2,-0.2225,3,0.5187,3,-0.9111
1750,3,3,-0.0772,2,-0.6256,3,0.8283,2,0.646
1751,3,4,0.802,3,-0.1027,4,0.9712,3,-0.9181
1752,3,3,-0.2263,2,0.9107,3,0.429,3,0.6174
1753,3,3,0.5267,3,0.2023,4,0.6763,3,-0.5423
1754,3,2,0.4391,2,-0.9535,3,0.9231,2,-0.6059
1755,5,3,-0.9446,3,-0.7828,3,0.7579,3,0.9074
1756,3,3,0.8988,2,-0.6322,3,0.9244,3,0.34
1757,3,3,0.7096,2,0.9126,3,0.9458,3,0.9216
1758,1,2,0.5719,2,-0.8367,3,0.3151,2,-0.7964
1759,4,3,0.1779,3,-0.6908,4,0.976,3,0.9722
1760,4,3,0.8989,3,0.7269,4,0.5859,3,0.8934
1761,2,2,0.4019,2,0.0387,3,0.8316,3,0.4215
1762,4,3,0.928,3,-0.3506,3,0.938,2,0.9473
1763,2,3,0.1417,3,0.6652,3,0.7217,3,0.7607
1764,2,3,0.8454,2,-0.936,3,0.9558,2,-0.6852
1765,3,3,0.6124,3,-0.0534,4,0.597,3,0.4409
1766,3,3,0.0516,2,-0.1546,3,0.2001,3,0.8608
1767,3,2,0.3946,2,0.0516,3,0.9416,2,0.2815
1768,3,3,0.8765,3,-0.9408,3,0.1986,3,0.2878
1769,2,3,0.9089,2,-0.2617,3,0.9595,2,0.7693
1770,2,2,0.0208,2,-0.4374,2,0.094,2,-0.2267
1771,5,4,0.6808,4,-0.5994,4,0.936,3,0.5927
1772,1,3,-0.1154,2,0.7717,3,0.9667,2,-0.7177
1773,5,5,0.9022,5,0.9729,5,0.9505,4,0.8477
1774,4,3,0.4854,3,0.25,3,0.9081,3,0.4933
1775,3,3,0.5789,2,-0.7935,3,0.8955,2,0.796
1776,4,4,0.6249,4,0.7543,4,0.6239,3,0.9636
1777,3,3,0.9604,2,-0.6808,3,0.9668,2,-0.0615
1778,3,3,0.1655,2,0.3272,3,0.2732,2,0.7717
1779,5,4,0.8442,3,-0.2263,4,0.9661,4,0.3845
1780,3,4,0.8442,4,-0.4124,4,0.6956,4,0.8922
1781,3,2,-0.4252,2,0.128,3,0.7184,2,0.5702
1782,3,2,-0.9507,2,-0.9081,3,0.8834,2,-0.6597
1783,3,3,0.6908,2,0.295,3,0.7543,2,-0.6908
1784,4,3,0.6961,3,-0.3664,4,0.948,2,0.7387
1785,4,3,0.9402,3,-0.8957,3,0.3382,3,0.9493
1786,3,3,-0.5647,2,-0.8897,3,0.9504,3,-0.6918
1787,4,3,0.5346,4,-0.0516,4,0.8689,3,0.6275
1788,2,2,-0.0521,2,-0.5023,3,-0.2321,2,0.9568
1789,2,3,-0.2285,2,0.5106,3,0.8569,2,0.4921
1790,3,3,0.743,3,-0.1954,4,0.9324,3,-0.9524
1791,4,3,0.4404,3,-0.4957,3,0.6049,3,0.34
1792,2,3,0.8248,3,0.3597,4,0.9465,3,0.9571
1793,2,3,-0.0482,3,-0.1429,3,0.7485,3,-0.4502
1794,3,3,0.8704,3,-0.295,3,0.9747,3,0.2632
1795,3,3,0.2263,2,0.3788,3,0.917,3,0.8847
1796,4,3,0.6705,2,-0.9003,3,0.8999,2,-0.2723
1797,2,2,0.1612,2,-0.7184,3,0.9253,2,-0.0387
1798,2,3,0.9451,2,0.128,3,0.8957,3,-0.3621
1799,2,3,0.9413,3,0.4523,3,0.6757,3,0.8074
1800,3,3,0.6808,3,0.6124,4,0.9161,3,0.4201
1801,4,4,0.8779,4,0.8243,4,0.9508,3,0.7152
1802,3,3,-0.6335,2,-0.9549,3,0.9656,2,0.128
1803,3,2,-0.1406,2,-0.9222,3,0.923,2,-0.0561
1804,4,3,0.7579,2,0.5267,3,0.6019,2,-0.9239
1805,2,3,0.7906,3,-0.7351,3,0.9678,3,0.8519
1806,3,3,0.1761,3,0.5499,3,0.7612,2,-0.6496
1807,3,3,0.7579,3,-0.5267,3,0.9059,3,0.7964
1808,2,2,-0.0387,2,-0.7351,3,0.7422,2,0.7543
1809,4,3,0.8873,3,-0.5067,3,0.7812,3,0.8058
1810,3,3,0.7964,2,-0.7684,3,0.923,2,-0.8956
1811,3,3,0.9299,2,-0.1531,3,0.9738,2,0.9375
1812,4,4,0.8201,3,0.872,4,0.9465,3,0.7548
1813,1,2,0.2823,2,-0.8505,3,0.9341,2,-0.7964
1814,2,3,-0.4779,3,0.7184,3,0.9192,3,0.9221
1815,4,3,0.8634,3,-0.7447,4,0.95,3,-0.8975
1816,3,3,0.9573,3,-0.6106,4,0.9708,3,0.8834
1817,2,3,0.6249,2,-0.2846,3,0.9274,2,0.7334
1818,4,4,0.7684,4,0.9709,4,0.9168,4,0.5719
1819,4,3,0.7239,3,-0.2854,3,0.9544,3,0.9485
1820,3,3,0.7264,3,-0.7964,3,0.933,2,0.0247
1821,3,3,0.4929,3,-0.775,4,0.6908,3,0.8765
1822,1,2,-0.6264,2,-0.9063,2,0.887,2,-0.4744
1823,2,3,0.9446,2,0.872,3,0.936,3,-0.1856
1824,1,3,-0.7513,2,-0.6914,3,0.5574,2,0.486
1825,3,3,0.9299,3,0.2617,3,0.8481,3,0.6115
1826,3,2,0.9473,2,-0.8389,3,0.9573,2,-0.8248
1827,4,3,0.6369,3,-0.2625,3,0.8271,3,0.9305
1828,3,2,0.2732,2,-0.5859,3,0.9375,2,0.8329
1829,3,3,0.128,3,-0.0799,4,0.9392,3,-0.6927
1830,4,3,0.6597,3,0.0,3,0.7184,3,0.7428
1831,3,2,0.7923,2,0.6705,3,0.9468,3,0.1531
1832,3,3,0.4215,2,-0.8558,3,0.9178,3,-0.8402
1833,4,3,0.1779,3,-0.7679,4,0.9657,4,-0.6249
1834,1,2,-0.34,2,-0.9737,3,0.9794,2,-0.9892
1835,4,3,0.899,3,0.5725,4,0.9564,3,0.9573
1836,5,3,0.6124,3,0.7579,3,0.2481,3,-0.3612
1837,3,4,0.8591,3,0.7935,3,0.6249,3,-0.9129
1838,5,3,0.864,3,0.659,3,0.9062,3,0.9169
1839,4,3,0.6249,3,-0.8737,3,0.8765,3,0.5499
1840,3,3,0.886,3,0.7876,3,0.7901,3,0.1728
1841,2,3,-0.1901,2,-0.7783,3,0.5719,2,0.1901
1842,2,2,-0.7998,2,-0.9231,2,0.7717,2,-0.8908
1843,3,3,0.765,2,-0.8911,3,0.9468,3,0.9389
1844,1,3,0.901,4,0.2732,4,0.9324,3,0.7003
1845,3,3,0.431,3,-0.8277,4,-0.0564,3,0.1655
1846,4,3,0.9432,3,0.8373,3,0.7,3,0.9779
1847,2,3,0.3919,3,-0.3246,4,0.8763,3,0.9127
1848,3,2,-0.5434,2,-0.6204,3,0.9785,2,-0.6597
1849,2,3,-0.359,2,-0.1181,3,0.7869,3,0.9002
1850,4,4,0.0258,3,-0.8875,4,0.7814,3,0.8765
1851,2,3,0.9349,2,-0.1177,3,0.9758,3,0.948
1852,1,1,-0.5267,1,-0.894,2,0.9533,1,-0.6908
1853,4,3,0.8872,3,0.8888,3,0.9555,2,0.2946
1854,2,3,0.7506,2,-0.7731,3,0.8475,3,0.76
1855,5,3,0.9246,3,-0.4249,4,0.4753,3,0.1761
1856,2,2,0.3818,2,0.3459,3,0.8626,2,0.7133
1857,2,2,0.0129,2,-0.7269,3,0.8906,2,-0.6324
1858,4,4,0.6908,4,0.8146,4,0.9287,4,0.9281
1859,4,3,0.5198,3,0.8126,4,0.4404,3,-0.5749
1860,4,3,0.0129,2,-0.9596,3,0.9743,3,-0.6326
1861,3,2,-0.9143,2,-0.8872,3,0.295,2,0.7808
1862,3,4,0.9382,3,0.8573,4,0.8885,3,0.7351
1863,4,3,0.7783,3,0.4005,3,0.8803,3,-0.1943
1864,3,2,-0.5499,2,-0.7351,3,0.7955,2,0.6836
1865,2,3,0.8623,3,0.8126,3,0.9598,3,0.9144
1866,2,3,0.9465,2,-0.5574,3,0.9624,3,-0.8519
1867,3,2,0.8537,2,-0.8311,3,0.95,3,-0.3818
1868,3,3,0.7607,2,-0.4939,3,0.9686,2,-0.9413
1869,5,4,0.8957,3,0.5574,4,0.4588,3,0.8505
1870,3,2,0.9062,2,-0.1901,3,0.9217,2,-0.3919
1871,4,4,0.8047,4,0.8641,4,0.4939,4,0.9565
1872,3,2,-0.7845,2,-0.6808,3,0.8171,2,0.4126
1873,3,4,0.9134,3,0.7125,4,0.8344,3,0.8996
1874,4,3,0.5994,3,0.1154,3,0.8402,3,0.8717
1875,3,3,0.7697,3,-0.9043,3,0.8353,3,0.8655
1876,1,2,0.8834,1,-0.765,2,0.9766,2,0.7645
1877,2,2,0.9202,2,0.2263,3,0.893,2,-0.7184
1878,4,3,-0.296,3,0.61,4,0.8479,3,0.3174
1879,3,2,0.8024,2,-0.8275,3,0.1759,3,0.902
1880,3,3,-0.4785,3,0.3291,4,0.8834,3,0.9455
1881,2,3,0.7453,2,0.5267,3,0.95,2,-0.8275
1882,3,3,0.8223,3,0.8834,3,0.9363,3,0.9509
1883,3,3,0.6436,2,-0.6072,3,0.8271,3,0.7569
1884,2,3,0.6901,2,-0.8179,3,0.9508,3,0.6249
1885,3,2,-0.7506,2,-0.1432,3,0.9337,2,0.9549
1886,4,3,0.4019,3,-0.1996,3,0.8834,3,0.7131
1887,2,2,-0.8205,2,-0.6131,3,0.9036,2,0.5106
1888,3,2,0.09,2,-0.5574,2,0.8858,2,-0.3893
1889,3,3,0.5789,2,-0.6545,3,0.9353,2,0.8125
1890,3,2,-0.3098,2,-0.7351,3,0.9484,2,0.1174
1891,3,3,0.8791,3,-0.9391,3,0.923,3,0.902
1892,3,2,0.8271,2,0.4767,3,0.9595,2,0.8126
1893,4,3,-0.7184,2,-0.9011,3,-0.3506,2,-0.8075
1894,2,2,-0.8569,2,0.6705,3,0.9088,2,-0.8126
1895,3,2,-0.7845,2,0.4939,3,0.9696,3,-0.128
1896,4,3,-0.0772,3,-0.1567,4,0.8172,3,0.631
1897,2,3,0.7717,3,0.7543,3,0.7717,3,0.5719
1898,3,2,0.683,2,-0.9001,3,0.9123,2,-0.8746
1899,3,2,-0.7622,2,-0.7741,3,0.9476,2,-0.5727
1900,2,2,0.631,2,-0.8084,3,0.9821,2,-0.0772
1901,5,4,0.8625,4,0.8442,4,0.9059,4,0.9337
1902,2,3,0.9349,2,-0.5106,3,0.981,2,-0.795
1903,2,3,0.2762,2,-0.9129,3,0.9266,2,0.3612
1904,2,2,-0.8992,2,0.2596,3,0.8907,2,0.2363
1905,4,3,0.8687,3,-0.1779,4,0.3612,3,0.7031
1906,3,3,0.5499,2,-0.9187,3,0.8676,2,0.6124
1907,4,3,0.7899,2,-0.4664,3,0.9403,3,0.7579
1908,2,2,0.8126,2,-0.1779,3,0.9817,2,0.7269
1909,4,3,0.3919,3,0.3901,4,0.8921,3,0.8873
1910,3,2,-0.1027,2,0.836,3,-0.7035,2,0.0516
1911,5,4,0.7227,5,0.8658,5,0.7845,4,0.2732
1912,2,2,0.6486,2,0.5106,3,0.9504,2,0.1143
1913,2,2,-0.8462,2,-0.9137,3,0.802,2,-0.3558
1914,2,3,0.9711,3,0.6059,4,0.9091,3,0.8481
1915,3,3,0.926,3,-0.7184,3,0.8268,3,0.5332
1916,2,3,0.1531,3,0.4201,3,0.8816,3,-0.9444
1917,3,4,0.7876,3,-0.4767,4,0.8896,3,0.872
1918,2,3,0.8542,2,-0.0258,3,0.9427,2,0.5499
1919,3,3,0.6597,3,0.836,3,0.8885,2,-0.3182
1920,2,3,0.9042,3,-0.411,3,0.8478,3,0.8625
1921,5,4,0.8885,4,0.886,4,0.9314,3,0.4215
1922,3,3,0.775,3,0.5046,4,0.9729,3,0.9091
1923,2,2,0.4754,2,-0.5994,3,0.7897,2,-0.617
1924,3,3,0.4019,3,0.5023,3,0.8519,3,0.0772
1925,4,3,0.4756,2,-0.9202,3,0.9217,3,0.4767
1926,1,1,-0.8509,2,-0.9062,2,0.9029,2,-0.8461
1927,3,3,0.5106,3,-0.6411,4,0.9647,3,0.9665
1928,4,2,0.8589,2,-0.6124,3,0.9678,2,0.8654
1929,3,3,-0.9313,3,-0.5106,3,0.9508,3,0.7461
1930,3,3,0.9452,2,0.8097,3,0.9253,2,0.7501
1931,1,3,0.5499,3,-0.4497,3,0.3919,3,0.8456
1932,3,3,-0.3182,2,0.355,3,0.9558,2,0.8689
1933,4,4,0.8442,3,0.7902,4,0.9402,3,0.1272
1934,3,3,0.8422,2,-0.7906,3,0.659,3,0.4215
1935,3,3,0.7783,3,-0.935,4,0.4588,3,-0.7071
1936,3,3,0.9312,2,-0.714,3,0.9419,3,-0.9009
1937,2,2,0.4767,3,-0.5289,3,0.7712,2,0.09
1938,4,3,0.9497,2,-0.8912,3,0.9143,3,0.4838
1939,2,2,0.1901,2,-0.6769,4,0.9458,2,-0.886
1940,2,2,0.906,2,-0.7967,3,0.8961,2,0.2556
1941,6,3,0.0258,3,-0.0534,4,0.8481,3,0.4497
1942,2,3,0.7506,2,-0.5426,3,0.9468,3,0.704
1943,4,4,0.9186,3,0.8307,4,0.944,3,0.1531
1944,3,3,0.7553,3,-0.8063,4,0.9021,3,0.8442
1945,2,3,0.0865,2,0.2648,3,0.9665,3,-0.5106
1946,3,3,0.8591,3,0.3506,4,0.7707,3,0.7425
1947,3,4,0.4469,3,0.8934,4,0.9109,4,0.7343
1948,3,3,0.6245,3,0.8689,3,0.9761,3,0.8126
1949,3,3,0.7269,3,-0.7356,3,0.9408,3,0.7096
1950,2,3,0.8176,2,-0.7917,3,0.9631,2,0.4846
1951,3,3,0.9312,3,0.8956,4,0.9517,3,-0.0772
1952,3,2,0.8363,2,-0.8809,3,0.8993,2,-0.124
1953,4,4,0.0516,3,0.7368,4,0.875,3,0.9055
1954,4,4,0.4939,3,-0.1289,4,0.3595,3,0.1353
1955,3,3,-0.2846,2,-0.9757,3,0.6167,3,0.1761
1956,3,4,0.25,3,0.3291,4,0.5927,3,0.6357
1957,2,3,0.0164,3,0.5023,3,0.9351,3,0.5994
1958,4,3,0.0516,3,-0.1779,4,0.9117,3,0.9413
1959,2,3,-0.8555,3,-0.5935,3,0.9169,3,0.9536
1960,2,3,0.5106,2,-0.736,3,0.9527,3,-0.8521
1961,4,3,0.7645,3,-0.9111,4,0.9271,3,0.9331
1962,4,3,0.3071,2,-0.8613,3,-0.1511,3,0.8171
1963,3,3,0.8855,2,-0.7681,3,0.8569,3,-0.5423
1964,4,3,0.7713,2,-0.9488,3,0.9526,3,-0.6911
1965,3,3,0.9508,3,0.3269,4,0.7506,3,0.8625
1966,4,3,0.7351,3,0.2263,3,0.8979,3,0.765
1967,4,4,0.4522,3,0.8074,4,0.8519,3,0.9721
1968,2,2,-0.5515,2,-0.6705,3,0.5696,2,0.6474
1969,1,4,0.8316,3,0.8126,4,0.8248,3,-0.8777
1970,4,3,-0.0772,2,-0.1154,3,0.968,3,0.3919
1971,4,2,0.8016,2,-0.8793,3,0.9244,2,0.5095
1972,4,3,0.8316,4,0.7092,4,0.9451,3,-0.3291
1973,3,3,-0.4243,2,-0.3435,3,0.8294,2,0.5667
1974,2,3,0.9065,2,-0.8084,3,0.6705,3,-0.6124
1975,3,3,0.5267,2,-0.0285,3,0.9509,2,0.7992
1976,3,4,0.7503,4,0.9596,4,0.6908,3,0.4335
1977,3,3,0.6705,2,0.5927,3,0.8569,2,-0.8174
1978,3,3,0.7783,2,0.2057,3,0.9848,3,-0.7935
1979,2,2,0.8519,1,-0.8576,3,0.92,2,0.7406
1980,4,3,0.9001,3,-0.7579,3,0.8918,3,0.2023
1981,2,2,-0.802,2,-0.891,3,0.7391,2,-0.1331
1982,3,3,0.9615,3,-0.7351,3,0.6956,3,0.5859
1983,1,2,-0.3105,2,-0.7096,3,0.8883,2,-0.7153
1984,1,2,0.8824,3,-0.7476,3,0.884,3,0.714
1985,2,2,0.3597,2,-0.9726,2,0.8968,2,-0.6439
1986,2,2,0.866,2,-0.6496,3,0.5499,2,-0.9253
1987,3,3,0.4194,2,-0.6124,3,0.9555,3,0.8425
1988,4,4,0.5346,3,-0.34,4,0.9167,3,0.5859
1989,4,3,0.7935,3,0.6808,3,0.9601,3,-0.5187
1990,3,3,0.8415,3,0.2846,4,0.8268,3,0.9674
1991,2,2,-0.8874,2,-0.6808,3,0.886,3,-0.7235
1992,3,3,0.1879,3,0.7391,3,0.714,3,-0.8442
1993,3,3,0.4091,4,0.7184,4,0.8398,3,0.9339
1994,4,4,0.4019,4,0.1655,4,0.9758,3,0.7391
1995,3,3,0.8805,3,-0.8691,3,0.8313,3,0.8779
1996,2,3,0.7974,2,-0.893,3,0.8329,3,-0.5927
1997,6,4,0.9836,3,-0.0303,4,0.9406,3,0.9648
1998,3,3,0.8047,2,-0.3071,4,0.9715,3,-0.8911
1999,5,3,-0.7269,3,-0.4019,3,0.9458,3,0.3167
