i,score,my,my_sen,else,else_sen,nice,nice_sen,honest,honest_sen
1676,4,3,0.4939,3,-0.5969,3,0.775,3,0.0428
1677,1,3,0.9556,2,0.6486,3,0.9476,3,0.3716
1678,3,3,0.2382,2,-0.9087,3,-0.4051,3,0.5574
1679,1,3,0.4047,2,-0.6737,3,0.9761,2,-0.764
1680,5,3,0.09,4,0.9412,4,0.7184,3,0.286
1681,2,2,-0.8248,2,-0.8252,3,0.34,2,-0.7673
1682,3,3,0.8788,2,-0.7235,3,0.7983,3,0.9052
1683,2,3,0.7684,2,-0.4782,3,0.963,3,0.9818
1684,2,3,0.7845,3,0.8394,3,0.9523,3,-0.0387
1685,2,2,0.172,2,-0.9167,3,0.9596,3,0.6345
1686,4,4,0.9418,3,-0.2748,4,0.9337,3,0.3307
1687,2,2,-0.0405,2,-0.8105,2,0.9577,2,-0.2037
1688,4,3,0.9134,3,-0.7698,4,0.9432,3,0.9857
1689,3,3,0.3291,3,-0.955,3,0.9231,2,-0.3919
1690,3,3,-0.3182,3,-0.9136,3,0.743,2,-0.8131
1691,4,3,-0.1779,3,-0.9072,3,0.4404,3,0.7132
1692,2,3,0.9412,2,-0.3676,3,0.984,2,0.298
1693,4,3,0.9756,3,-0.828,3,0.9432,3,0.8592
1694,4,3,0.8978,3,-0.664,4,0.7184,3,-0.7654
1695,3,3,-0.4404,2,0.2617,3,0.9738,2,-0.9368
1696,1,2,-0.7783,2,0.6378,2,0.9899,2,0.0639
1697,3,3,0.5574,3,0.5267,4,0.9617,3,0.5719
1698,4,4,0.9512,4,0.9241,4,0.9273,3,0.8933
1699,3,3,0.8591,2,-0.2185,3,0.9797,2,-0.1531
1700,3,2,0.9701,2,0.7777,3,0.8979,2,-0.1043
1701,2,3,0.2596,2,0.2617,3,0.9686,2,-0.8252
1702,2,3,0.7964,3,-0.8768,3,0.8074,3,-0.1855
1703,1,2,0.4754,2,0.1012,2,-0.9221,2,0.6697
1704,4,3,0.296,3,0.8993,4,0.9607,3,0.7269
1705,1,2,0.9442,2,-0.2973,3,0.9325,2,-0.1043
1706,4,3,0.888,3,0.8622,3,0.9551,2,0.8357
1707,3,3,0.9792,3,0.5762,3,0.9118,3,0.761
1708,4,4,0.9515,3,0.8438,4,0.802,4,0.8995
1709,4,3,0.9074,3,0.8462,3,0.7105,2,-0.8445
1710,4,5,0.8979,4,0.9017,4,0.7964,4,0.9601
1711,3,3,0.9753,3,0.8615,4,0.8369,3,0.9256
1712,3,3,0.9216,3,-0.4609,3,0.9794,3,-0.1227
1713,3,3,0.8271,3,-0.7102,4,0.9035,3,0.8584
1714,2,3,0.91,2,-0.4232,3,0.9836,2,0.0
1715,3,3,0.8246,3,-0.4417,3,0.775,3,0.9238
1716,4,2,0.5719,2,-0.5499,3,0.6249,2,-0.8124
1717,3,3,0.9071,2,-0.9254,3,0.766,2,-0.5583
1718,4,3,0.9493,3,-0.9026,3,0.9633,3,0.7383
1719,2,3,0.5472,3,-0.9111,3,0.8943,3,0.9469
1720,3,3,0.4335,3,-0.1531,3,0.9189,2,0.8658
1721,4,4,0.09,3,0.4714,4,0.9337,3,0.09
1722,3,3,0.0772,3,-0.0258,3,0.2582,3,-0.9294
1723,3,3,0.833,2,-0.9477,3,0.9701,2,0.3716
1724,3,3,0.0644,2,-0.7104,3,0.9622,2,-0.765
1725,3,3,0.5789,2,0.8415,3,0.9851,3,-0.1035
1726,3,3,0.8262,2,-0.2263,3,0.8225,2,0.865
1727,4,3,0.5423,2,-0.298,3,0.6837,2,0.8886
1728,1,1,-0.0516,2,0.0772,2,-0.8965,1,-0.3167
1729,3,3,0.8486,3,-0.334,3,0.9801,3,0.8591
1730,3,2,-0.2469,2,-0.8381,2,0.6978,2,-0.8517
1731,3,3,0.9169,3,0.0772,3,0.9758,3,0.3818
1732,1,2,-0.7237,2,0.2596,3,0.5653,2,0.6698
1733,2,3,-0.5293,2,-0.6904,3,0.8568,3,0.4612
1734,4,3,0.9746,3,0.8248,3,0.886,3,-0.1482
1735,3,3,0.8714,3,0.9392,4,0.9186,3,0.7496
1736,2,3,0.9619,2,-0.8013,2,0.1227,2,-0.8871
1737,2,2,-0.6124,2,0.7096,3,0.9749,2,-0.7779
1738,3,3,0.2828,3,-0.7881,3,0.9779,3,-0.25
1739,3,3,0.2144,2,-0.8211,3,0.9538,3,0.8352
1740,4,3,0.6808,3,0.2732,3,0.8338,3,-0.877
1741,3,3,0.9835,3,-0.1531,3,0.8381,3,0.4988
1742,2,3,0.6369,3,-0.85,3,0.8625,3,-0.9117
1743,4,3,0.9788,3,-0.5574,4,0.9545,3,0.5346
1744,2,2,-0.6928,2,-0.9308,3,0.937,2,-0.7909
1745,2,3,0.8126,2,-0.7788,3,0.9734,2,-0.5593
1746,3,3,0.6908,3,-0.8095,3,0.9553,2,-0.7434
1747,4,3,0.4886,3,-0.296,3,0.7351,3,-0.9061
1748,2,3,0.8765,2,-0.7112,3,0.9631,2,0.0644
1749,2,2,-0.2151,2,-0.9044,3,0.9032,2,0.1516
1750,3,3,0.5335,2,0.873,3,0.9904,2,0.6486
1751,3,3,0.9019,3,-0.6956,4,0.9201,3,-0.1154
1752,3,3,0.6358,3,-0.9277,3,0.3453,3,0.4497
1753,3,3,0.9001,3,-0.2617,4,0.9648,3,0.8316
1754,3,3,-0.296,2,-0.947,3,0.916,2,0.6369
1755,5,3,0.7506,3,-0.8329,3,0.9022,3,0.9306
1756,3,3,-0.797,2,-0.7881,3,0.9709,2,-0.5181
1757,3,3,-0.0343,2,-0.9253,3,0.9136,2,-0.0799
1758,1,2,0.5413,2,-0.9294,2,0.8629,2,-0.8402
1759,4,3,-0.2368,3,-0.2762,3,0.8977,2,-0.7654
1760,4,3,0.9117,3,0.598,4,0.8074,3,-0.8303
1761,2,3,0.928,2,0.7972,3,0.9675,2,0.8126
1762,4,3,0.648,3,-0.7589,4,0.9442,2,-0.1027
1763,2,3,0.6306,2,-0.7788,3,0.9393,2,0.128
1764,2,3,-0.0276,2,-0.9245,3,0.6597,2,0.7517
1765,3,3,0.8166,3,-0.3687,3,0.9683,3,0.9217
1766,3,3,0.7717,3,0.5106,3,0.9672,3,-0.4423
1767,3,2,0.9306,2,0.7447,2,0.938,2,-0.9286
1768,3,3,-0.5028,2,-0.9275,3,0.6705,3,0.85
1769,2,3,0.7391,3,-0.875,3,0.8151,2,-0.9155
1770,2,3,0.7648,2,-0.3239,3,0.9753,2,0.2467
1771,5,3,0.7047,3,0.9075,4,0.5859,3,0.9607
1772,1,2,0.1131,2,-0.9136,3,0.9231,2,-0.4226
1773,5,5,0.8779,5,0.8519,4,0.9274,4,0.012
1774,4,3,0.9575,3,-0.9275,3,0.8689,3,0.9322
1775,3,3,-0.2846,2,-0.6384,3,0.269,2,-0.9279
1776,4,4,0.7543,3,0.4194,4,0.9337,3,-0.2867
1777,3,2,0.7964,2,-0.9576,3,0.9774,2,-0.829
1778,3,3,0.8168,2,-0.904,3,0.9842,3,0.3855
1779,5,3,0.9092,3,0.0516,4,0.8622,3,-0.849
1780,3,3,0.9293,3,-0.4019,3,0.5499,3,-0.3726
1781,3,2,0.09,2,-0.9099,2,0.3352,2,0.1496
1782,3,3,-0.5526,2,0.0772,3,0.96,2,0.0516
1783,3,3,0.7924,2,-0.875,3,0.8855,2,-0.4854
1784,4,3,-0.1177,2,-0.0302,3,0.9909,3,0.4061
1785,4,3,0.8782,3,-0.7881,3,0.8763,3,0.5448
1786,3,3,0.9182,3,0.6518,4,0.9022,3,0.7771
1787,4,3,0.93,2,-0.9383,3,0.9432,3,0.4588
1788,2,2,0.2223,2,-0.8768,3,0.9656,3,0.6059
1789,2,3,0.9252,2,-0.8242,3,0.974,2,0.9462
1790,3,3,0.0763,3,0.6064,3,0.948,3,0.92
1791,4,3,0.1955,3,-0.2263,4,0.8316,2,-0.8834
1792,2,3,0.9509,3,0.9213,3,0.9489,3,-0.8259
1793,2,3,0.6765,2,-0.8492,3,0.8442,2,0.0802
1794,3,3,-0.5422,3,-0.7104,3,0.9552,3,0.6775
1795,3,3,-0.4939,3,-0.5023,3,0.8095,3,0.8225
1796,4,3,-0.3318,3,-0.85,3,0.9575,3,-0.0034
1797,2,2,0.9331,2,-0.3114,3,0.9587,2,0.8928
1798,2,3,0.6044,2,-0.8204,3,0.9091,2,0.8386
1799,2,3,0.9201,2,0.7516,3,0.9485,2,0.6243
1800,3,3,0.5106,3,-0.6681,3,0.8625,3,0.8336
1801,4,4,0.6808,3,0.6542,4,0.9042,3,0.6597
1802,3,3,0.6858,2,0.3593,3,0.9387,3,0.6802
1803,3,2,0.7964,2,0.1287,3,0.8873,2,0.1207
1804,4,3,0.8381,2,-0.9377,3,0.4215,2,-0.885
1805,2,3,0.9126,2,-0.9152,3,0.9892,3,0.5727
1806,3,3,0.2732,2,-0.9456,3,0.7793,3,0.8519
1807,3,3,-0.5628,3,-0.6496,3,0.9272,3,0.101
1808,2,2,0.9468,2,-0.6817,3,0.7079,2,-0.9153
1809,4,3,0.8588,3,-0.5633,3,0.8625,3,0.4767
1810,3,3,0.2835,3,0.8845,3,0.624,2,0.6124
1811,3,3,0.988,3,0.8516,3,0.9935,2,-0.9203
1812,4,3,0.3169,3,0.2354,3,0.9042,3,0.6488
1813,1,2,-0.7009,2,-0.7819,3,0.9787,2,0.3182
1814,2,3,0.9097,2,0.9207,3,0.8494,3,0.6805
1815,4,3,-0.2065,3,-0.128,3,0.8591,3,-0.4014
1816,3,3,0.9612,2,-0.936,3,0.9637,3,0.8779
1817,2,2,-0.0516,2,-0.7104,3,0.8074,2,-0.1027
1818,4,3,0.9559,3,0.0387,4,0.9001,3,0.9756
1819,4,3,0.6994,3,-0.8405,3,0.9477,3,0.418
1820,3,3,0.9674,2,-0.3153,3,0.9468,2,0.3384
1821,3,3,0.9257,3,-0.6039,3,0.5994,3,0.8371
1822,1,2,0.9331,2,-0.5229,3,0.9571,2,-0.9492
1823,2,3,0.4215,2,-0.7788,3,0.8356,2,0.9217
1824,1,3,0.8625,2,-0.5732,3,0.25,2,0.9298
1825,3,3,-0.5647,2,-0.0387,3,0.1734,2,-0.9496
1826,3,3,-0.8392,2,-0.7235,3,0.7096,3,-0.7523
1827,4,4,0.7684,3,-0.0258,3,0.9517,2,0.9805
1828,3,3,-0.6124,2,-0.769,3,0.6405,2,-0.9584
1829,3,4,0.9825,3,0.8755,3,0.9513,3,0.975
1830,4,3,0.8967,3,0.0258,3,0.9757,3,0.6624
1831,3,3,0.8508,2,-0.8872,3,0.8271,3,0.6074
1832,3,3,0.6905,2,-0.0688,3,0.8885,3,0.934
1833,4,4,0.4998,3,0.9073,4,0.8402,3,0.921
1834,1,2,-0.4594,2,-0.6817,3,0.3291,2,-0.5116
1835,4,3,0.4019,3,-0.0258,3,0.9643,3,0.9072
1836,5,3,-0.0534,3,0.2023,3,0.9674,3,0.8358
1837,3,3,0.896,3,-0.769,3,0.8885,3,0.6369
1838,5,3,-0.1232,3,-0.8873,3,0.7935,3,0.7212
1839,4,3,0.9375,3,0.101,3,0.9201,3,0.6705
1840,3,3,-0.7968,3,0.7841,3,0.8834,3,0.8841
1841,2,3,0.4588,2,0.8949,3,0.9625,2,-0.3182
1842,2,2,-0.5584,2,-0.8271,2,0.9846,2,-0.3705
1843,3,3,-0.3916,3,0.4988,3,0.8702,2,0.9514
1844,1,3,0.9873,3,0.5752,3,0.4215,2,0.4588
1845,3,3,-0.7909,3,0.3291,3,0.9098,3,-0.7692
1846,4,3,-0.9547,3,-0.1531,3,0.7906,3,-0.363
1847,2,3,0.7269,3,-0.4377,3,0.9231,2,0.7744
1848,3,2,-0.5719,2,-0.7356,3,0.8201,2,0.6482
1849,2,3,0.8699,2,-0.9408,3,0.9327,3,0.969
1850,4,3,0.9118,3,0.8125,4,0.886,3,0.788
1851,2,3,0.9472,3,0.2238,3,0.9325,3,-0.2434
1852,1,1,-0.5324,1,-0.8701,1,0.25,1,-0.5153
1853,4,3,0.9554,3,-0.8912,3,0.6562,3,-0.1645
1854,2,3,0.8372,3,0.1298,3,0.836,2,-0.0467
1855,5,3,0.8873,3,-0.0018,3,0.8805,3,0.5267
1856,2,2,0.9134,2,0.4215,3,-0.3893,3,0.7428
1857,2,2,-0.4782,3,0.9107,3,0.9868,3,0.664
1858,4,3,0.6848,3,0.2846,4,0.8658,3,0.0
1859,4,3,0.7227,3,-0.4019,3,0.9758,3,0.9144
1860,4,3,0.7783,3,-0.4767,3,0.9304,3,0.8957
1861,3,3,0.7529,3,-0.8462,3,0.9535,2,0.7783
1862,3,3,0.6542,3,0.4144,4,0.9118,3,0.2992
1863,4,3,0.9686,3,-0.8571,4,0.8225,3,0.8656
1864,3,2,0.0121,2,-0.5732,3,0.9782,3,0.6539
1865,2,3,0.9161,3,-0.7227,3,0.7003,3,0.9194
1866,2,3,0.9717,3,0.9297,4,0.7184,3,0.8355
1867,3,3,-0.1045,3,-0.7469,3,0.9697,3,0.6124
1868,3,3,-0.5346,2,0.631,3,0.9252,3,-0.2389
1869,5,3,-0.0534,3,-0.5437,4,0.9201,3,-0.7662
1870,3,2,0.8225,2,0.2732,2,0.9436,3,-0.2389
1871,4,4,0.8834,4,0.5574,4,0.5859,4,0.6908
1872,3,2,-0.3612,2,-0.8658,2,0.9595,2,0.5806
1873,3,3,0.8123,3,0.9463,4,0.81,3,0.9235
1874,4,3,0.9301,2,-0.5187,3,0.8757,3,0.53
1875,3,3,-0.8185,3,-0.7434,3,0.4404,2,-0.9062
1876,1,2,-0.4519,2,-0.8045,2,0.3555,2,-0.6124
1877,2,3,0.3291,2,0.8519,3,0.969,2,0.0754
1878,4,4,0.9557,3,0.8641,3,0.8519,3,0.976
1879,3,3,0.6652,2,-0.9186,3,0.886,2,0.9192
1880,3,3,0.4013,3,0.8221,4,0.937,3,0.6124
1881,2,2,0.3705,2,-0.9489,3,-0.9571,2,-0.8289
1882,3,3,-0.0959,3,0.2023,3,0.7882,3,0.6542
1883,3,3,0.1608,2,-0.363,3,0.9715,2,-0.1531
1884,2,2,0.7783,2,-0.1779,3,0.9541,2,0.1714
1885,3,3,-0.0714,3,0.6261,3,0.9802,2,-0.7615
1886,4,3,0.9493,2,-0.8794,4,0.9217,3,0.5923
1887,2,2,0.8182,2,-0.1999,2,0.9503,2,0.4234
1888,3,2,0.8791,2,-0.9584,3,0.9551,2,-0.9201
1889,3,2,0.7814,2,-0.8522,2,0.7153,2,0.9281
1890,3,2,-0.7482,2,-0.8275,2,0.9755,2,0.7364
1891,3,3,0.7184,3,-0.0286,3,0.9907,3,0.9144
1892,3,3,0.7843,2,0.9167,3,0.9774,2,0.984
1893,4,3,0.3913,2,0.5253,3,0.9186,3,-0.4124
1894,2,2,0.8612,2,-0.9163,3,0.9638,2,-0.8315
1895,3,3,0.9706,3,0.787,3,0.8818,2,-0.8723
1896,4,3,0.9074,3,0.8908,3,0.945,3,0.7412
1897,2,3,0.8235,3,-0.9083,3,0.9744,2,0.8167
1898,3,3,-0.1408,2,-0.8677,3,0.9646,2,-0.9054
1899,3,3,0.9292,2,-0.3612,3,0.967,2,0.0
1900,2,2,-0.5628,2,0.2242,3,0.8718,2,0.8807
1901,5,4,0.7351,4,0.896,4,0.7906,3,0.749
1902,2,3,0.8608,2,-0.9128,3,0.8945,2,0.0335
1903,2,2,0.1901,2,0.0772,3,0.9561,2,-0.785
1904,2,3,0.1531,2,0.2617,3,0.9719,2,-0.6327
1905,4,3,0.9794,3,-0.9481,4,0.935,3,0.8402
1906,3,3,0.8073,2,-0.9276,3,0.4588,2,0.8935
1907,4,3,0.9042,3,-0.7581,3,0.985,3,0.6444
1908,2,2,0.9266,2,-0.5919,3,0.979,2,-0.4031
1909,4,3,0.9583,3,0.714,4,0.9451,3,0.8818
1910,3,2,-0.8248,2,-0.8797,2,-0.8977,2,-0.7506
1911,5,4,0.9811,3,-0.5747,4,0.8225,3,0.9011
1912,2,2,-0.4742,2,0.0772,2,0.9755,2,0.9109
1913,2,2,0.0121,2,-0.8274,3,0.9688,2,0.4822
1914,2,3,0.3269,3,-0.7311,3,0.9381,3,-0.296
1915,3,2,0.7287,2,-0.8929,3,0.9357,2,-0.8823
1916,2,3,0.7516,2,0.5483,3,0.5994,2,0.3901
1917,3,3,0.34,3,-0.6956,3,0.8606,3,0.4577
1918,2,3,0.2812,2,-0.9154,3,0.8772,3,0.7083
1919,3,2,0.7579,3,0.3694,3,0.8555,2,0.8898
1920,2,3,0.8936,3,-0.1531,3,0.946,3,0.9833
1921,5,3,0.7079,3,0.2484,4,0.8934,3,0.9807
1922,3,4,0.9709,3,0.1508,4,0.9477,3,-0.3818
1923,2,3,-0.1923,2,-0.9643,2,0.6659,2,0.787
1924,3,3,0.9253,3,-0.8992,3,0.5267,2,0.4701
1925,4,3,0.9032,2,-0.2521,3,0.7602,3,0.9363
1926,1,2,-0.7235,2,-0.7359,2,0.9237,2,0.1371
1927,3,3,0.5647,3,0.4256,3,0.9508,3,-0.9014
1928,4,3,-0.4533,2,-0.6808,3,0.9239,3,0.2016
1929,3,3,0.972,3,0.6819,3,0.8126,3,0.6369
1930,3,3,0.7843,2,-0.9295,3,0.9723,2,0.4378
1931,1,3,0.0469,2,-0.5719,3,0.7964,3,0.7262
1932,3,3,0.6486,3,0.2382,3,0.8866,3,0.3631
1933,4,3,0.2617,3,0.1531,3,0.9201,3,0.8807
1934,3,3,0.9728,2,0.3612,3,0.9786,3,-0.7874
1935,3,3,0.7764,3,0.8121,3,0.6748,3,0.5689
1936,3,3,0.4215,2,-0.9139,3,0.8955,2,-0.9337
1937,2,3,0.6789,2,0.6374,2,0.9598,2,-0.7234
1938,4,3,0.6249,3,0.819,3,0.8655,2,0.8577
1939,2,3,0.7223,3,0.0,3,0.9758,2,-0.9295
1940,2,3,0.7517,2,0.7108,2,0.9705,2,0.7664
1941,6,4,0.9734,3,0.7845,3,0.597,3,0.9198
1942,2,3,0.9089,2,-0.8677,3,0.9795,2,0.3705
1943,4,3,0.791,3,-0.1883,3,0.8357,3,-0.2311
1944,3,3,0.9485,3,-0.5793,3,0.3818,2,-0.5647
1945,2,3,0.8842,2,-0.5495,3,0.9659,2,-0.794
1946,3,3,0.926,3,0.9118,3,0.9022,3,0.9844
1947,3,4,0.899,3,0.4569,4,0.9215,3,-0.2516
1948,3,3,0.802,3,0.8807,3,0.7845,3,0.883
1949,3,3,0.4588,3,0.0772,3,0.9374,3,-0.6762
1950,2,2,0.15,2,-0.8576,3,0.9678,3,0.7579
1951,3,3,0.9231,3,0.9217,3,0.6705,3,0.4404
1952,3,3,0.6705,2,-0.9569,3,0.9245,2,0.6908
1953,4,3,0.9661,3,0.6652,4,0.7391,3,0.7845
1954,4,4,0.936,3,-0.1653,4,0.9217,3,0.6873
1955,3,3,-0.8126,2,-0.9443,3,0.981,2,-0.9458
1956,3,3,0.5245,3,0.5994,4,0.9552,3,0.7506
1957,2,3,0.5106,2,-0.8462,3,0.9584,2,0.6533
1958,4,3,0.5702,3,-0.7227,3,0.9432,3,0.6597
1959,2,2,0.0472,2,-0.3003,3,0.5719,2,-0.9537
1960,2,3,0.754,3,-0.5267,3,0.9427,3,0.989
1961,4,3,0.9256,3,-0.7796,3,0.981,3,-0.975
1962,4,3,0.9463,3,-0.8809,3,0.9692,3,-0.1054
1963,3,3,0.2023,2,-0.8519,3,0.9901,3,0.8519
1964,4,3,0.9331,3,-0.8553,3,0.69,3,0.4456
1965,3,3,0.7964,2,-0.8922,3,0.9153,2,-0.5927
1966,4,3,0.5945,3,-0.4777,4,0.8271,3,0.6369
1967,4,4,0.9018,3,0.8923,4,0.8718,3,0.9348
1968,2,3,-0.3078,2,0.5719,3,0.9728,2,-0.0181
1969,1,3,0.8084,3,0.5785,4,0.8934,3,-0.875
1970,4,3,0.7684,2,-0.4215,3,0.9089,2,-0.5727
1971,4,3,-0.411,2,-0.6965,3,0.882,2,-0.8911
1972,4,3,0.9099,3,-0.6258,3,0.9201,3,0.8074
1973,3,3,0.872,2,-0.5219,3,0.9397,2,0.7382
1974,2,3,-0.3837,2,-0.872,3,0.9544,2,0.9001
1975,3,3,0.1901,3,-0.5267,3,0.9127,3,0.9354
1976,3,4,0.5423,3,-0.0308,4,0.9841,3,0.5574
1977,3,3,0.7361,2,-0.1531,3,0.9809,2,0.0258
1978,3,3,0.431,2,0.5253,3,0.9795,3,-0.8
1979,2,3,0.3716,2,0.3343,3,0.9736,2,-0.4533
1980,4,3,0.9468,3,-0.2983,3,0.9545,3,0.8591
1981,2,2,-0.9782,2,0.0,2,0.9706,2,0.5096
1982,3,3,0.4626,2,-0.7579,3,0.9477,3,-0.7008
1983,1,2,-0.8405,2,-0.3291,3,0.8481,2,-0.8753
1984,1,2,-0.552,2,-0.5205,3,0.9639,2,-0.5106
1985,2,3,0.0129,3,-0.7857,2,0.7391,3,0.6482
1986,2,3,-0.8847,2,-0.858,3,0.9285,3,-0.7474
1987,3,3,0.4939,2,-0.8836,3,0.805,2,-0.8711
1988,4,3,0.9679,3,0.2469,4,0.9081,3,0.9604
1989,4,3,-0.0979,3,-0.6672,3,0.9201,3,0.1689
1990,3,4,0.4118,3,0.0527,3,0.9523,3,0.8655
1991,2,2,-0.3935,2,-0.4125,2,0.8591,2,-0.7377
1992,3,3,0.9854,2,-0.8749,3,0.8203,3,0.9763
1993,3,3,0.101,3,0.8266,4,0.9287,3,0.8746
1994,4,3,0.4215,3,0.4865,4,0.8225,3,-0.6124
1995,3,3,0.8676,3,-0.4215,4,0.6908,3,-0.128
1996,2,3,-0.2633,2,0.8922,3,0.9904,2,-0.1255
1997,6,4,0.1397,3,0.8221,4,0.835,3,0.7506
1998,3,3,0.9634,3,-0.9471,3,0.9701,3,0.9109
1999,5,3,0.0954,3,-0.5574,3,0.5819,3,0.7992
